"REF_DATE","GEO","DGUID","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-05-23","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","171","","","","0"
"2020-05-30","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","177","","","","0"
"2020-06-06","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","180","","","","0"
"2020-06-13","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","165","","","","0"
"2020-06-20","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","198","","","","0"
"2020-06-27","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","199","","","","0"
"2020-07-04","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","183","","","","0"
"2020-07-11","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","190","","","","0"
"2020-07-18","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","199","","","","0"
"2020-07-25","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","154","","","","0"
"2020-08-01","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","187","","","","0"
"2020-08-08","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","200","","","","0"
"2020-08-15","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","189","","","","0"
"2020-08-22","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","161","","","","0"
"2020-08-29","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","193","","","","0"
"2020-09-05","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","167","","","","0"
"2020-09-12","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","198","","","","0"
"2020-09-19","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","163","","","","0"
"2020-09-26","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","187","","","","0"
"2020-10-03","Saskatchewan, place of occurrence","2016A000247","Lower 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497953","9.2","161","","","","0"
"2020-01-04","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","217","","","","0"
"2020-01-11","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","224","","","","0"
"2020-01-18","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","224","","","","0"
"2020-01-25","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","196","","","","0"
"2020-02-01","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","185","","","","0"
"2020-02-08","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","174","","","","0"
"2020-02-15","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","157","","","","0"
"2020-02-22","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","189","","","","0"
"2020-02-29","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","192","","","","0"
"2020-03-07","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","218","","","","0"
"2020-03-14","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","184","","","","0"
"2020-03-21","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","182","","","","0"
"2020-03-28","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","203","","","","0"
"2020-04-04","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","191","","","","0"
"2020-04-11","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","188","","","","0"
"2020-04-18","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","181","","","","0"
"2020-04-25","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","187","","","","0"
"2020-05-02","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","203","","","","0"
"2020-05-09","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","188","","","","0"
"2020-05-16","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","136","","","","0"
"2020-05-23","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","172","","","","0"
"2020-05-30","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","180","","","","0"
"2020-06-06","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","182","","","","0"
"2020-06-13","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","167","","","","0"
"2020-06-20","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","200","","","","0"
"2020-06-27","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","202","","","","0"
"2020-07-04","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","186","","","","0"
"2020-07-11","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","193","","","","0"
"2020-07-18","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","202","","","","0"
"2020-07-25","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","157","","","","0"
"2020-08-01","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","191","","","","0"
"2020-08-08","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","205","","","","0"
"2020-08-15","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","195","","","","0"
"2020-08-22","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","166","","","","0"
"2020-08-29","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","199","","","","0"
"2020-09-05","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","174","","","","0"
"2020-09-12","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","208","","","","0"
"2020-09-19","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","174","","","","0"
"2020-09-26","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","201","","","","0"
"2020-10-03","Saskatchewan, place of occurrence","2016A000247","Upper 95% prediction interval of adjusted number of deaths","Number","223","units","0","v1210497954","9.3","178","","","","0"
"2020-01-04","Saskatchewan, place of occurrence","2016A000247","Expected number of deaths","Number","223","units","0","v1210497955","9.4","205","","","","0"
"2020-01-11","Saskatchewan, place of occurrence","2016A000247","Expected number of deaths","Number","223","units","0","v1210497955","9.4","207","","","","0"
